Voltage,Current
5.17603669692005,2.6658546487549417
4.956434387766794,2.5240938943743476
5.109565373826785,2.6927763412411774
5.032031897850787,2.297792454004518
4.863749850275297,2.480789881460372
5.115595822648153,2.4765060325886075
5.074049749388498,2.7420558978039207
5.028967452479121,2.5662076876791953
5.074865308866615,2.7129600459411938
4.981241801148267,2.460369004313338
5.344463235966463,2.559496211555447
5.2350124421074105,2.4110688243703886
4.92193152528804,2.5288366252929
5.450680277973651,2.5292452577183435
4.793458226705033,2.612060603776599
5.191732395181573,2.4152569260266445
4.966728149362743,2.483843137070792
5.460349675013574,2.537530739996202
4.766790627162865,2.491583506702176
4.903347983966146,2.3388861296276025
4.8008985120275565,2.4322715014148475
5.061648537526107,2.573546461893158
4.9439736836108725,2.5071237765303422
4.92532225716223,2.62129793755336
5.208469831158308,2.5023932782890457
5.000528729703551,2.511442788693613
5.042247213619566,2.5101680092305436
5.160314754346329,2.6567982804724886
5.083959847237758,2.6355155882927757
5.059288381712123,2.3188251725057647
4.8991110000968465,2.4705852055590145
5.011685180768946,2.543723426306568
5.016199462668937,2.465943373847882
4.806143161224537,2.553372240313889
5.232935752142205,2.480553833527094
4.843500443584991,2.4377086632143055
4.781122045642779,2.5878770931262656
5.1158857679973435,2.412858833206048
4.931334465077949,2.429922145701827
5.120097824642944,2.3608075264968433
5.081150347605726,2.456745507427972
5.26122611343687,2.5069760205146654
5.325494317041859,2.5527431343581934
5.361831673335824,2.56347133742675
5.317884098042922,2.348625252636182
5.159138907617735,2.5269820050266545
5.3592165163497745,2.5970537929343642
4.870219423294569,2.586903660190993
4.996754526853044,2.6045275506502064
5.312539496168716,2.50121932169047
5.190947275142633,2.547730430063412
5.118064941207442,2.3783992490240977
4.919886443640609,2.6003613771805987
4.956205036459835,2.4864388142455063
5.08654551307794,2.517095173675346
5.364009409193975,2.385966801910372
4.928108686856158,2.482062418317018
4.915905037890229,2.335220031341896
5.119272977918745,2.5584019460118963
5.005024175100373,2.4487239337376234
4.600292260484228,2.472085885728509
5.164217985724662,2.4986877817871758
4.768071813289601,2.5216094772180884
5.540595970900265,2.525252188688281
4.974268015434453,2.6237919625162087
5.248305824173201,2.666403155355279
4.9390506227434825,2.623579783625212
4.856104598066548,2.4192417982492502
5.183365912342037,2.4889789150283907
5.084806634812215,2.4400193458647665
5.249682462584578,2.4863487974643985
5.34823785281329,2.5550043421906135
5.2067311144743496,2.61695895337841
4.9914496571214775,2.511325902237732
4.961206252284931,2.488861869616338
4.882852562955593,2.3800337390013597
5.322331619524966,2.5061051717956206
4.654443906665401,2.511946876325499
5.167725856587002,2.4693484162608503
5.118659982422634,2.6865803910055965
4.808214892784512,2.4865848070742116
5.139168931635136,2.6197769064121745
5.039634704598764,2.389322585944296
5.264743144727183,2.7076804404936063
5.007382560823679,2.6103523088953837
4.686153080513257,2.54671883391081
5.130862936070612,2.4839868142352493
5.035484388827277,2.598583709464128
5.064244981964969,2.4640657952593816
5.319919157960245,2.5283269286498693
5.087382859889988,2.4398307769409384
5.027667335828062,2.5624141240367404
5.373119344912795,2.438676843913486
5.385088835605967,2.5794094085985346
4.893303346903112,2.4896331373292147
4.931156419942286,2.487214441963564
4.989622392678959,2.473009500694737
5.187962294124824,2.415365011446979
5.062657227000265,2.571679073547891
5.307299915376568,2.4571108829625348
5.01851259525193,2.479902412398738
5.1907698962497415,2.402854155622195
5.004261433953153,2.5673518632659857
4.857337789306759,2.499442292128879
5.248304841624433,2.477541276317612
5.000888994444652,2.601850531437717
5.000513885103602,2.521763911761802
5.072259716170057,2.48615913142783
5.052341994845279,2.6761864794735755
4.939182108348033,2.5608544400822044
4.846692675091148,2.575066862732949
4.8408347230880455,2.456552613848336
5.301880021475624,2.6467089455707233
5.306754775973507,2.6560722669301797
4.962786905681164,2.5242103756662493
5.116176166474959,2.5228565062043478
4.952333621702995,2.5797461713167533
5.104366655484433,2.5642473632083833
5.315794516484161,2.5339487455786003
4.937597535299233,2.4188275778955264
4.853837917666766,2.530325432393
5.171409315319828,2.523967192348444
4.871492879449134,2.5547274147432337
5.074202152374545,2.61112693854051
4.830260507118735,2.4447700989914094
4.987688286914513,2.680736026142639
4.929762816571534,2.1653482574374148
5.059339839332741,2.632661512069051
5.252459099722497,2.6297989754585043
5.220230767376872,2.5770010039055062
4.9769607272361185,2.354281160630861
5.033832150005064,2.5747051283813582
5.266055830670727,2.425007006859234
4.799320682054334,2.5305883108762015
5.205194847702463,2.585916275612328
4.680038976720717,2.3787241469416567
5.10666094594152,2.5035962247203996
5.136976826611804,2.4889683828755245
4.6264180821525125,2.563682290467996
5.17201756507272,2.502308757924527
4.919273334682924,2.4545418688830325
5.073785566915648,2.5217632862902266
5.593735030080795,2.5463059685594764
4.840255430983679,2.4896003328494527
5.052864451078721,2.4982470987087875
4.944838158007832,2.464104729985188
5.205661422504414,2.5296648974540537
5.315891944345701,2.619130874671236
5.245917644392069,2.5824266514769625
5.201906917975311,2.499679177904518
5.0151102904336655,2.4546646256603273
5.130034925660945,2.579936371550276
5.210380227030868,2.6316837625533682
4.9018413893287285,2.5261147148402268
4.9115186417488355,2.5720261893208534
5.316052598378148,2.4798977532898414
4.976548353513663,2.477700550921233
5.0413384402896,2.6225322382079908
5.386149640801144,2.5713440080015992
4.975913445506566,2.7292036116969016
5.3914319571472,2.540813355433819
4.8761361153983325,2.576611156927002
5.180091915916038,2.5326121864130178
5.04678056717886,2.4588079363340944
5.066207671630802,2.472563400417023
4.97171122341186,2.3702624372195213
5.158099935817801,2.655299346812759
5.218761018778,2.5634697932185198
4.955180551421329,2.421544422783621
5.019125058234628,2.6883703025641723
5.223007526316937,2.460586444105104
5.374024582298958,2.546825640217989
5.086006044239274,2.75748364864568
4.864764602087701,2.410844999915264
5.0118336757536275,2.4742284668068755
5.063520355141089,2.5033295314389195
5.09962935823542,2.5387363535937504
5.42357946988679,2.5034359319303654
5.1644620129832095,2.457129251184043
5.283142788401629,2.520785860571941
4.912353977746636,2.528670422858978
5.039765150227502,2.406452224537783
4.7787341470255305,2.6039317991994806
5.361831845585301,2.6435934189013026
4.791650917893609,2.465167455080995
4.927367588024579,2.446070571147437
5.079100566387153,2.568330664449895
5.088537958963193,2.608606641749641
5.426656487059073,2.517106083851414
4.949148101853361,2.571451473782369
5.051707389976567,2.5135865192984186
5.317784567409021,2.6925438823143413
5.1140061786041775,2.6994930556677224
5.34068923901761,2.595581305301649
5.185556113195815,2.526015577822533
5.314436982365405,2.5819145036891062
4.703052431215229,2.503225015983885
5.000521978650868,2.644855925411771
5.442183431679144,2.6642732726324443
4.710127615033295,2.4559517259434758
5.116535389759942,2.686236547184697
5.021577051450451,2.7430866991600147
4.93410098237528,2.693094943695712
5.32958451866754,2.3724517498168933
5.04808822482671,2.4424305588162216
4.867130299817724,2.6593226336333435
5.073424786103751,2.626550448866398
4.934436874710606,2.4924815744880227
5.2534823196595815,2.437880265056422
4.9664115603043655,2.372195175490663
4.85144185752996,2.599218777828848
5.119917728194878,2.397274424487366
4.977377392223902,2.4412037277208447
4.712712375568993,2.4137122731579748
5.225620860691007,2.55661966648439
5.244757576187651,2.402472245352138
5.32737868670433,2.374704164795984
4.817548953237976,2.35008561013612
5.182661572798175,2.4231771728770006
4.969630461486977,2.6119401886664484
5.010320746460365,2.384537148399196
4.910870682618961,2.4891859272423216
5.117963596523007,2.54690780301191
5.166199827988865,2.4988213167103734
5.006548821469319,2.5639860475807454
5.177459684152795,2.6409956020821994
4.7776872905418735,2.57819694351348
5.006547612224359,2.5900815259536047
5.175592119135293,2.6327514149298703
5.06180532954709,2.6745525171687747
4.9751719654760365,2.662254475185351
5.094096072221735,2.465331869280079
4.650012741140778,2.6337226377585545
5.214128319015272,2.5780706180877555
5.191452184395881,2.440068042315303
5.213803445913961,2.537346935959687
4.926907376664827,2.6668311700562124
5.076713308438709,2.659576858083441
4.816143806051149,2.6553540561403874
5.087645079957442,2.6643920602157207
5.086744196590616,2.6985581380596377
5.325606051038531,2.4522908264786274
5.1949748389380765,2.6093206338593493
5.1960206138878675,2.617108778100893
5.217412899066936,2.4069804594288997
4.928631988581617,2.525609581797472
5.166708412122476,2.6018971053977498
5.4005441860219285,2.5040626534134973
4.892173410338287,2.549705848460174
4.6799652634828055,2.498438378068847
4.940601868483041,2.590022564289383
5.244926626976313,2.56696013813743
5.1803915190978875,2.7093582036610737
5.177830931931297,2.6118413287362587
5.1364234308465795,2.6372101172430322
5.000249026451402,2.612335422045846
5.192259572259373,2.4068966922459794
5.2473975137831745,2.398937508861343
5.005039225033555,2.664172565526608
5.1331621444823075,2.425587721198652
4.95177867443726,2.509610287286623
5.018684695477712,2.486825774496304
5.190081394660415,2.545395727356765
4.992066353239055,2.6208687548787735
4.897696428275244,2.5376129558580742
4.831904370240406,2.3703361087464874
5.037540832297851,2.4136485692175587
5.1159876601263115,2.694506663989093
4.938161204297773,2.597298057479383
4.720018857809525,2.511043774639428
5.150748773201422,2.5448335424873942
5.203352051086301,2.566113628122748
5.27870115199817,2.4122839856208094
5.3809702951682805,2.494753064280533
5.4375981262646595,2.408721209820645
4.63893590149429,2.595008234962753
4.876611513127165,2.6699878774399712
5.012030194638999,2.4535983772992433
4.978880143053324,2.527534861927727
5.122240639595488,2.4940087061652814
5.073197041664201,2.5200083183919837
5.087635243245077,2.5538463979711894
4.970110361397033,2.6001681427024357
5.376555119094496,2.659343664098996
4.914485596248189,2.741826244297625
4.666296475406471,2.414097415565298
5.391022070421858,2.5951525223460923
4.962248072023197,2.5150721632622557
5.062659253383231,2.4909185478228353
5.383120488620763,2.368367713554277
5.164818762648158,2.411456624107124
5.097392256218664,2.5369200497008166
4.816921124771088,2.5638626568948792
4.942118152141233,2.4753191111914146
5.119276047947034,2.4983683980882887
5.233943354420248,2.4587676740438438
5.030811928531256,2.519742051690787
5.08570885583224,2.586018985260751
5.37179149060845,2.558600424911227
5.020789040725267,2.5776942732332677
4.948783206455457,2.4795359131676498
5.243339200161655,2.4665355566838962
5.381282331650459,2.587880876367596
4.951772246675784,2.510035532075322
5.169459264181057,2.5566346276726235
5.02288486864352,2.4378752797539636
5.03906355645553,2.550233991599153
4.957582235781276,2.4929700156966974
5.512575524670679,2.4144122981225933
4.853787486746165,2.5352020594751568
4.896614347481666,2.573852599963922
5.0237065912780725,2.5136378162044304
4.836059603370838,2.5854470493633634
5.247302618238766,2.5207738657914973
4.882501244462047,2.4386067868319867
5.12406143830396,2.495516036806885
4.676558847896195,2.5415595114546043
5.1697872897746455,2.471275278238467
5.1770914663012295,2.5349601257612058
5.2652498864799835,2.4443417457076553
5.033511904442948,2.521747380384876
5.035879305917238,2.6255518639708635
5.3010667932166395,2.466246930620697
5.006217981072046,2.538086601229738
5.22444499141917,2.6166366131099856
5.29357655616726,2.6091021660750964
5.197159310983959,2.3740283249884016
4.86292866634244,2.538301798410557
5.117871934249181,2.7948586684875196
5.084642844277894,2.518509355881496
5.108572065722177,2.764723060896082
5.426355232702514,2.4495370576223428
5.56073020262708,2.6129282260473623
4.961985635870614,2.6111929627415367
5.377016552094841,2.5158938226262677
5.189374872498316,2.602009170830458
4.979418470851712,2.5667199629641013
4.892515088659932,2.614276840806724
4.665661799267687,2.5859484133765216
5.268816072041216,2.5456633004820226
4.903542420590695,2.70078807921819
4.8131760951214675,2.582263981129959
5.617789620792656,2.534284323944854
4.939383002900877,2.4121109324762595
5.164675220405499,2.394303012853204
5.180390830640313,2.691652428683259
4.874121110043745,2.5597772632872027
4.939462343042448,2.446721819129359
4.8707114164111625,2.349852285288374
5.163859274130208,2.6076152259921774
5.354006409401314,2.3999955320767232
5.156640068106649,2.5569456413865743
5.20983562070452,2.4977902907806464
5.2061529611869135,2.453200365855393
5.452496506405366,2.6508104061822446
5.091172706830406,2.5895190233146446
4.83046687658949,2.510540389073904
5.03158420595014,2.4951993675223596
4.923579941838779,2.5627751910639156
5.043743495703456,2.5592022982680858
5.009414311001073,2.3921102167237493
5.090664301769352,2.470250060662353
4.9424566611231695,2.729327972342216
5.070700553461002,2.392010087956192
5.005191705710911,2.425046387791612
5.299386536922437,2.5433563196688795
5.097884427966643,2.449390162313505
5.0444279396934855,2.537139358824815
5.09744081160195,2.4509528695431015
5.079226076887062,2.7160904858200965
5.048965632163157,2.4370436166013065
5.407620946256861,2.5064030625691998
4.985656261939662,2.522201501935072
5.171573098972501,2.3472368058321513
5.043635613657848,2.3230433452902184
5.338069927751008,2.594739344861612
5.079064712838759,2.516429525330115
5.057407952955629,2.589061334583275
4.909096419124572,2.3477383288701708
4.8132201107142505,2.5611432926542297
5.27887003170487,2.4888833166631974
4.902294846896933,2.5623826987042175
4.736625547800636,2.6035669970732154
5.0247733388584646,2.4478058083305885
5.170946042240009,2.4658917999548615
5.5057737570412835,2.5689745764859278
5.253642728710936,2.587285035195072
4.941715868194118,2.5055387290800626
5.146244833509975,2.511485179001704
5.622715272318542,2.474840229425922
5.574741074403715,2.6419877258332938
5.171194727971152,2.432184610898344
5.124204909262752,2.5988740671287704
5.484650375154337,2.6335907018261433
5.142469833209667,2.6057876509723803
5.060258292381015,2.598950379869473
5.19658536122788,2.510013175104962
4.994413864596065,2.418449220634427
5.009739447826066,2.4895420621738706
5.294402085625148,2.4442552132958872
4.962700050139971,2.642368904313384
5.122091497022067,2.6924733020215217
4.958744649970365,2.585476045756267
5.181747099306348,2.6738984454357704
5.29400848716856,2.5677444484472836
5.0199545123150715,2.5422134995459897
5.063307577279657,2.576304263498411
5.193048312096529,2.7767311297065103
5.393434592201303,2.485803322455784
4.894310322545968,2.470001861340157
5.066347917248659,2.5488836485387014
5.250041061107307,2.6308623008850613
5.1102735929584,2.5650754550889037
4.903503698722363,2.621070814389141
5.228889104637736,2.5906244427828855
5.084316711640613,2.4492791348217993
5.0970985499581705,2.4822833592767726
4.550268738395825,2.6268829677660457
5.154945744665746,2.6423191468198297
4.95710675239565,2.5372499656615948
5.13759330735575,2.531563977825236
4.7908678869828325,2.5078883487304298
5.142160503683926,2.547553119197489
4.573230190327273,2.398437516845049
5.232990808057749,2.483555443259899
5.287318101194077,2.566868006608784
5.1517677845821535,2.4593628737913455
5.343171296359716,2.69445022653792
5.430788928729706,2.5536628577466516
5.031222831956745,2.5384400689912745
5.028519507015261,2.5265508001064623
4.815481622122249,2.5525515164775583
5.185109564269594,2.5564115122458793
4.854297661380629,2.6215504192389396
4.788391182869073,2.580326129221289
5.1841827817395,2.59046232664458
5.169865240436005,2.5233503647327207
5.230331590019876,2.4667353133648637
5.3851213106804945,2.6629298005183224
5.089726355634065,2.737805709426261
5.092094909740037,2.566363371217974
5.209542429103645,2.377516255001683
4.660788546608022,2.5971026791365373
5.279001470060695,2.6364447445386565
4.975013808517744,2.388383880237566
5.01794855917991,2.414819615363815
5.077236540699511,2.562390476320405
4.762631899383857,2.5835122058032765
5.058493453731942,2.5751357544509363
4.949247153053839,2.7301886558760846
5.183518628890152,2.473235892731936
5.230148669894562,2.5311147408116845
4.742535257758681,2.4589566013283473
5.084643448780752,2.4341415250637772
4.9658985721311195,2.518401986171299
5.34332888798566,2.6187496709011
5.2462735511465235,2.4051074461887505
5.30684510985178,2.6097073195789493
5.237742685038013,2.3744850840098275
5.219120477866845,2.6164027007331105
5.363540640805463,2.607737946357058
4.938120002533621,2.63406585547384
5.193311234534079,2.395464074762487
5.389723989052215,2.4064803339755545
5.115966353298174,2.4500919309784335
5.185311901816349,2.582817136940266
4.943215572216672,2.4859304427001745
5.213517750835392,2.550777845543246
5.003756749154911,2.5102892369145824
5.022738505264365,2.694146052183677
5.068296501603549,2.489207966981582
4.64825146575054,2.4560799695461606
4.883851373148842,2.3918638305224236
5.348946339610794,2.2831349845193905
5.137604298684357,2.3776099530610155
4.896994925140484,2.4574946458200153
4.894076853698546,2.5046460600795637
5.011543881906927,2.683528928137404
4.900092222097203,2.586690232982329
5.271671207059828,2.61320447999178
5.047970736422578,2.6483308257838813
4.983271577831735,2.48586459717763
5.232795770981569,2.5594364891707064
5.269123214286257,2.4205115551660805
4.814882196808085,2.4930687211155544
5.020420246630413,2.506960716249776
5.243795470443727,2.4668782528454005
5.277719211358902,2.4956314102746284
4.936628304590492,2.5631411802904904
5.139589512020787,2.5169184627109007
5.116082811009678,2.6458427472221944
4.786038471277135,2.6393060872930922
4.961091715915473,2.4776926540855557
5.429095613423472,2.547644315970967
4.844184298076543,2.638120554106269
5.471427870274121,2.3828920209781077
5.009537730307958,2.4828577505684835
5.4107709279384375,2.5228364533641807
4.896408199760303,2.4138526570053935
5.307735846211343,2.574823783946821
5.068951162768897,2.4444704665048063
5.004118312057345,2.4537416217653663
5.1736176779005945,2.575495202012427
4.940747994666485,2.5893633320278227
5.040363610392281,2.3984038405319996
4.983335672003892,2.4751561325780016
5.199932318939191,2.535069070687966
5.151458125403192,2.612992337670354
4.871671354360899,2.534681015146646
4.993095675831477,2.574970978990153
4.928328280202042,2.547584241637304
4.9484542512030965,2.455333270397883
5.027066583100285,2.6579191086034952
5.108881773534781,2.447335993062182
4.985136937679215,2.5198627432510046
5.191084771006468,2.511911191834923
5.268456375977061,2.633942140762832
4.9062661702405395,2.339022830224214
5.209572925577465,2.5206434988721163
5.1970041304210355,2.436449451927649
5.261733251644415,2.685347314372454
4.992395247028745,2.524414104965096
5.23439327012217,2.5986404533643217
4.869686630048066,2.4941282881127136
5.109823153912458,2.461324624687359
4.735567646602769,2.5063214688424127
5.125757897734869,2.547671610278324
5.148231455146308,2.6214319839795444
5.325739772114077,2.538650611083981
4.781545450393767,2.6290550488944695
5.06324307612114,2.521102807983671
5.243171523044269,2.7187195749870345
5.048870745422475,2.486570842900982
5.167829328359591,2.4765291003003997
4.947217158197423,2.514876283801274
4.9871743643960205,2.4378306924948827
5.159049719717796,2.6297999597566055
5.447846100231485,2.5890093800989016
5.363364541929574,2.31725289146286
5.138396901071217,2.6169756892544225
5.119779911279053,2.617386949250331
4.952016883454873,2.525548356186936
4.968934052237862,2.424861987285114
4.864275021219934,2.422516140324658
4.978071869267322,2.4257980504516112
5.122285239868635,2.445167529179235
4.961790205419137,2.5169526008938314
5.346001251977917,2.4705243909528267
5.1903794197524515,2.5917563824321443
5.098577470250406,2.563790053856545
5.0323713066942295,2.685503664843153
5.100304274517701,2.6984983845814248
4.992559269140119,2.577793667871365
4.851288165213962,2.5344643037328165
5.302673756437816,2.6564955862302804
5.328802672776263,2.5595429242648757
5.181604030849421,2.6550716497285336
4.960546016197982,2.3706251767177395
5.281095659119591,2.564601208667174
4.9067833348577805,2.5775570410956137
4.926241860033355,2.54227729241294
5.183669550282428,2.3307336348949645
5.124812742537261,2.619278326964297
5.071747471176566,2.398639060880968
5.17873305252887,2.4764110813559124
5.385183621098596,2.420041355193824
5.126211343137802,2.4969897806792325
5.120729186659957,2.5041151347154225
5.319704001425635,2.559270316147577
5.178145588086006,2.4873955549103655
5.093366393607758,2.544710369732697
5.2717865094148655,2.669748435681595
4.755128917282972,2.5138937353006674
4.85403849605819,2.5704443162272304
5.109566300687548,2.583634323626178
5.186975797424907,2.6195244986825603
5.040475350404985,2.4216072337707493
4.941386221640277,2.455269342174826
4.757042307043697,2.5169002744327518
5.295739979294899,2.5696571270642106
5.019917720963963,2.4924944922209553
5.257585442671498,2.4745061029053614
5.544587735292055,2.662415124990755
4.839654310669057,2.5455908014965147
5.487042305570796,2.4910259418668557
4.990881368209139,2.3404729893025578
5.253091784409744,2.6959069491527603
5.071818249184038,2.5000547539915083
4.999259451172238,2.585262733741932
4.923989848167807,2.552339542967832
4.900949984930704,2.584342042157348
5.045951812044198,2.3544196267715285
4.919498230974267,2.583233905065998
4.967622785165147,2.464967313000891
4.995671061980001,2.6456664419481615
5.017723494730479,2.5079473015196823
5.041291903808306,2.4963163291517025
4.823574362506937,2.3767919115016944
4.793906451595814,2.5071326339215774
5.133765336547994,2.4966602101990807
5.255637655621287,2.5880648686780736
4.750623934425778,2.3689953319099115
4.944458670254779,2.5020579705330945
5.027644231556571,2.5320780065655626
5.262580132256085,2.4141721328313053
5.0232252200943615,2.544380326011098
5.456389304126614,2.4956488595805904
4.854777552157236,2.538734360771841
5.632312832205906,2.446685243397734
5.044722999899225,2.5799166087775625
4.776736089465155,2.5304757409239524
5.107764423483118,2.5048610995578495
5.210242028067441,2.6603281587265655
5.128524585929784,2.5806133905484803
5.002771125727121,2.5188576203919686
5.044276719458892,2.6202948038740805
4.971787362451655,2.4070226565422668
5.243404673413153,2.4571493500285095
5.115729016687887,2.422061622153894
5.111931703544954,2.4976073558295573
5.286802818395434,2.6131636376023497
4.935645983190419,2.3957735891865877
5.11174562938997,2.5363559724139906
5.0438907498992815,2.511347751433461
5.064066618469761,2.5338228501983595
5.3005546938470305,2.558838683878173
5.103313183720091,2.4167286165654036
5.47661919982073,2.5570112228554382
5.511022309381581,2.4601394561577443
5.0107946767445,2.4772056892029743
5.435887401075534,2.656251413636084
